model,image,false_negative_count,false_positive_count,under_segmentation_count,over_segmentation_count,false_negative_rate,false_positive_rate,under_segmentation_rate,over_segmentation_rate,boundary_f1,gt_num_cells,pred_num_cells,cell_count_error
nnunet,cell_00074.tif,254,1756,6,3,0.9372693726937269,6.479704797047971,0.05904059040590406,0.01107011070110701,0,271,1773,1502
nnunet,cell_00075.tif,39,54,4,3,0.2727272727272727,0.3776223776223776,0.055944055944055944,0.02097902097902098,0,143,158,15
nnunet,cell_00076.tif,3,15,0,0,0.16666666666666666,0.8333333333333334,0.0,0.0,0,18,30,12
nnunet,cell_00077.tif,34,412,2,11,0.9444444444444444,11.444444444444445,0.1388888888888889,0.3055555555555556,0,36,414,378
nnunet,cell_00078.tif,182,246,14,17,0.978494623655914,1.3225806451612903,0.9139784946236559,0.0913978494623656,0,186,250,64
nnunet,cell_00079.tif,18,42,0,2,0.36,0.84,0.0,0.04,0,50,74,24
nnunet,cell_00080.tif,11,26,0,1,0.3142857142857143,0.7428571428571429,0.0,0.02857142857142857,0,35,50,15
nnunet,cell_00081.tif,26,48,0,2,0.3561643835616438,0.6575342465753424,0.0,0.0273972602739726,0,73,95,22
nnunet,cell_00082.tif,18,48,0,5,0.35294117647058826,0.9411764705882353,0.0,0.09803921568627451,0,51,81,30
nnunet,cell_00083.tif,25,36,1,4,0.4807692307692308,0.6923076923076923,0.038461538461538464,0.07692307692307693,0,52,63,11
nnunet,cell_00084.tif,6,40,0,6,0.14285714285714285,0.9523809523809523,0.0,0.14285714285714285,0,42,76,34
nnunet,cell_00085.tif,5,21,0,1,0.1111111111111111,0.4666666666666667,0.0,0.022222222222222223,0,45,61,16
nnunet,cell_00086.tif,4,32,0,4,0.09302325581395349,0.7441860465116279,0.0,0.09302325581395349,0,43,71,28
nnunet,cell_00087.tif,6,25,1,0,0.14285714285714285,0.5952380952380952,0.047619047619047616,0.0,0,42,61,19
nnunet,cell_00088.tif,10,22,0,0,0.5555555555555556,1.2222222222222223,0.0,0.0,0,18,30,12
nnunet,cell_00089.tif,15,48,0,7,0.30612244897959184,0.9795918367346939,0.0,0.14285714285714285,0,49,82,33
nnunet,cell_00090.tif,6,17,0,0,0.15,0.425,0.0,0.0,0,40,51,11
nnunet,cell_00091.tif,14,53,0,9,0.3783783783783784,1.4324324324324325,0.0,0.24324324324324326,0,37,76,39
nnunet,cell_00092.tif,8,28,0,1,0.4444444444444444,1.5555555555555556,0.0,0.05555555555555555,0,18,38,20
nnunet,cell_00093.tif,3,19,0,1,0.1875,1.1875,0.0,0.0625,0,16,32,16
nnunet,cell_00094.tif,1,6,0,0,0.07142857142857142,0.42857142857142855,0.0,0.0,0,14,19,5
nnunet,cell_00095.tif,4,20,0,0,0.4,2.0,0.0,0.0,0,10,26,16
nnunet,cell_00096.tif,13,45,0,7,0.28888888888888886,1.0,0.0,0.15555555555555556,0,45,77,32
nnunet,cell_00097.tif,9,37,0,6,0.2727272727272727,1.121212121212121,0.0,0.18181818181818182,0,33,61,28
nnunet,cell_00098.tif,4,12,0,2,0.15384615384615385,0.46153846153846156,0.0,0.07692307692307693,0,26,34,8
nnunet,cell_00099.tif,122,401,0,30,0.5169491525423728,1.6991525423728813,0.0,0.1271186440677966,0,236,515,279
nnunet,cell_00100.tif,492,20,0,0,1.0,0.04065040650406504,0.0,0.0,0,492,20,-472
nnunet,cell_00101.tif,367,2187,2,3,0.3760245901639344,2.24077868852459,0.004098360655737705,0.0030737704918032786,0,976,2796,1820
sac,cell_00001.tiff,5,190,0,4,0.8333333333333334,31.666666666666668,0.0,0.6666666666666666,0,6,191,185
sac,cell_00002.png,36,0,0,0,1.0,0.0,0.0,0.0,0,36,0,-36
sac,cell_00003.tiff,17,107,0,2,1.0,6.294117647058823,0.0,0.11764705882352941,0,17,107,90
sac,cell_00004.png,15,511,0,0,1.0,34.06666666666667,0.0,0.0,0,15,511,496
sac,cell_00005.png,26,569,0,0,0.9629629629629629,21.074074074074073,0.0,0.0,0,27,570,543
sac,cell_00006.png,22,0,0,0,1.0,0.0,0.0,0.0,0,22,0,-22
sac,cell_00007.tiff,12,180,0,7,1.0,15.0,0.0,0.5833333333333334,0,12,180,168
sac,cell_00008.tiff,13,234,0,4,1.0,18.0,0.0,0.3076923076923077,0,13,234,221
sac,cell_00009.png,269,475,0,0,1.0,1.7657992565055762,0.0,0.0,0,269,475,206
sac,cell_00010.png,77,11,0,0,1.0,0.14285714285714285,0.0,0.0,0,77,11,-66
sac,cell_00011.png,14,584,0,0,0.9333333333333333,38.93333333333333,0.0,0.0,0,15,585,570
sac,cell_00012.png,54,389,2,7,1.0,7.203703703703703,0.07407407407407407,0.12962962962962962,0,54,389,335
sac,cell_00013.tiff,17,179,1,8,1.0,10.529411764705882,0.17647058823529413,0.47058823529411764,0,17,179,162
sac,cell_00014.tiff,9,202,0,4,1.0,22.444444444444443,0.0,0.4444444444444444,0,9,202,193
sac,cell_00015.png,16,380,0,0,1.0,23.75,0.0,0.0,0,16,380,364
sac,cell_00016.tiff,8,162,1,5,1.0,20.25,0.25,0.625,0,8,162,154
sac,cell_00017.png,22,475,0,0,1.0,21.59090909090909,0.0,0.0,0,22,475,453
sac,cell_00018.tiff,16,184,0,7,1.0,11.5,0.0,0.4375,0,16,184,168
sac,cell_00019.tiff,9,97,0,1,1.0,10.777777777777779,0.0,0.1111111111111111,0,9,97,88
sac,cell_00020.tiff,10,107,0,3,1.0,10.7,0.0,0.3,0,10,107,97
sac,cell_00021.tiff,14,158,1,5,0.9333333333333333,10.533333333333333,0.26666666666666666,0.3333333333333333,0,15,159,144
sac,cell_00022.tiff,16,164,1,8,0.9411764705882353,9.647058823529411,0.11764705882352941,0.47058823529411764,0,17,165,148
sac,cell_00023.tiff,19,173,1,5,1.0,9.105263157894736,0.10526315789473684,0.2631578947368421,0,19,173,154
sac,cell_00024.tiff,12,192,0,6,1.0,16.0,0.0,0.5,0,12,192,180
sac,cell_00025.png,35,0,0,0,1.0,0.0,0.0,0.0,0,35,0,-35
sac,cell_00026.png,33,0,0,0,1.0,0.0,0.0,0.0,0,33,0,-33
sac,cell_00027.tiff,46,88,0,0,1.0,1.9130434782608696,0.0,0.0,0,46,88,42
sac,cell_00028.tiff,113,198,1,1,1.0,1.752212389380531,0.017699115044247787,0.008849557522123894,0,113,198,85
sac,cell_00029.tiff,81,240,0,0,1.0,2.962962962962963,0.0,0.0,0,81,240,159
sac,cell_00030.tiff,78,251,0,0,1.0,3.217948717948718,0.0,0.0,0,78,251,173
sac,cell_00031.tiff,167,271,3,2,1.0,1.622754491017964,0.04790419161676647,0.011976047904191617,0,167,271,104
sac,cell_00032.tiff,145,305,4,0,1.0,2.103448275862069,0.06896551724137931,0.0,0,145,305,160
sac,cell_00033.tiff,117,264,0,1,1.0,2.2564102564102564,0.0,0.008547008547008548,0,117,264,147
sac,cell_00034.tiff,128,304,1,0,1.0,2.375,0.015625,0.0,0,128,304,176
sac,cell_00035.tiff,85,343,0,0,1.0,4.035294117647059,0.0,0.0,0,85,343,258
sac,cell_00036.tiff,72,316,1,3,1.0,4.388888888888889,0.027777777777777776,0.041666666666666664,0,72,316,244
sac,cell_00037.tiff,83,268,0,1,1.0,3.2289156626506026,0.0,0.012048192771084338,0,83,268,185
sac,cell_00038.tiff,90,228,7,10,1.0,2.533333333333333,0.24444444444444444,0.1111111111111111,0,90,228,138
sac,cell_00039.tiff,137,262,0,0,1.0,1.9124087591240877,0.0,0.0,0,137,262,125
sac,cell_00040.png,22,451,0,0,1.0,20.5,0.0,0.0,0,22,451,429
sac,cell_00041.png,11,573,0,0,1.0,52.09090909090909,0.0,0.0,0,11,573,562
sac,cell_00042.png,11,193,0,0,1.0,17.545454545454547,0.0,0.0,0,11,193,182
sac,cell_00043.png,327,38,0,0,0.990909090909091,0.11515151515151516,0.0,0.0,0,330,41,-289
sac,cell_00044.png,190,119,0,2,0.9895833333333334,0.6197916666666666,0.0,0.010416666666666666,0,192,121,-71
sac,cell_00045.png,307,114,0,3,1.0,0.3713355048859935,0.0,0.009771986970684038,0,307,114,-193
sac,cell_00046.png,459,137,1,0,0.9978260869565218,0.29782608695652174,0.004347826086956522,0.0,0,460,138,-322
sac,cell_00047.png,323,164,2,5,1.0,0.5077399380804953,0.01238390092879257,0.015479876160990712,0,323,164,-159
sac,cell_00048.png,384,219,5,8,1.0,0.5703125,0.033854166666666664,0.020833333333333332,0,384,219,-165
sac,cell_00049.png,376,112,0,1,1.0,0.2978723404255319,0.0,0.0026595744680851063,0,376,112,-264
sac,cell_00050.png,173,123,0,1,1.0,0.7109826589595376,0.0,0.005780346820809248,0,173,123,-50
sac,cell_00051.png,383,59,0,1,1.0,0.15404699738903394,0.0,0.0026109660574412533,0,383,59,-324
sac,cell_00052.png,371,121,1,3,0.9973118279569892,0.32526881720430106,0.005376344086021506,0.008064516129032258,0,372,122,-250
sac,cell_00053.png,295,203,1,8,0.9932659932659933,0.6835016835016835,0.010101010101010102,0.026936026936026935,0,297,205,-92
sac,cell_00054.png,361,193,1,4,0.9944903581267218,0.5316804407713499,0.005509641873278237,0.011019283746556474,0,363,195,-168
sac,cell_00055.png,131,222,0,3,1.0,1.6946564885496183,0.0,0.022900763358778626,0,131,222,91
sac,cell_00056.png,198,248,0,9,0.9949748743718593,1.2462311557788945,0.0,0.04522613065326633,0,199,249,50
sac,cell_00057.png,223,180,3,4,1.0,0.8071748878923767,0.026905829596412557,0.017937219730941704,0,223,180,-43
sac,cell_00058.png,200,277,5,18,0.9950248756218906,1.3781094527363185,0.05472636815920398,0.08955223880597014,0,201,278,77
sac,cell_00059.png,423,105,2,2,1.0,0.24822695035460993,0.009456264775413711,0.004728132387706856,0,423,105,-318
sac,cell_00060.png,127,229,0,3,1.0,1.8031496062992125,0.0,0.023622047244094488,0,127,229,102
sac,cell_00061.png,369,164,1,5,0.9946091644204852,0.4420485175202156,0.005390835579514825,0.013477088948787063,0,371,166,-205
sac,cell_00062.png,73,137,0,1,1.0,1.8767123287671232,0.0,0.0136986301369863,0,73,137,64
sac,cell_00063.png,364,92,0,0,0.9972602739726028,0.25205479452054796,0.0,0.0,0,365,93,-272
sac,cell_00064.png,247,236,1,6,1.0,0.9554655870445344,0.008097165991902834,0.024291497975708502,0,247,236,-11
sac,cell_00065.png,435,238,10,11,1.0,0.5471264367816092,0.05057471264367816,0.02528735632183908,0,435,238,-197
sac,cell_00066.png,363,100,0,3,1.0,0.27548209366391185,0.0,0.008264462809917356,0,363,100,-263
sac,cell_00067.png,222,208,1,12,0.9955156950672646,0.9327354260089686,0.008968609865470852,0.053811659192825115,0,223,209,-14
sac,cell_00068.png,354,193,3,4,0.9915966386554622,0.5406162464985994,0.022408963585434174,0.011204481792717087,0,357,196,-161
sac,cell_00069.png,436,103,0,0,0.9931662870159453,0.23462414578587698,0.0,0.0,0,439,106,-333
sac,cell_00070.png,16,560,0,0,1.0,35.0,0.0,0.0,0,16,560,544
sac,cell_00071.tif,4,326,0,0,1.0,81.5,0.0,0.0,0,4,326,322
sac,cell_00072.tif,7,322,0,1,1.0,46.0,0.0,0.14285714285714285,0,7,322,315
sac,cell_00073.tif,2,305,0,1,1.0,152.5,0.0,0.5,0,2,305,303
sac,cell_00074.tif,270,420,7,2,0.996309963099631,1.5498154981549817,0.055350553505535055,0.007380073800738007,0,271,421,150
sac,cell_00075.tif,143,246,0,0,1.0,1.7202797202797202,0.0,0.0,0,143,246,103
sac,cell_00076.tif,18,28,0,0,1.0,1.5555555555555556,0.0,0.0,0,18,28,10
sac,cell_00077.tif,36,216,0,3,1.0,6.0,0.0,0.08333333333333333,0,36,216,180
sac,cell_00078.tif,186,109,9,8,1.0,0.5860215053763441,0.8010752688172043,0.043010752688172046,0,186,109,-77
sac,cell_00079.tif,50,229,1,1,1.0,4.58,0.04,0.02,0,50,229,179
sac,cell_00080.tif,35,286,0,0,1.0,8.17142857142857,0.0,0.0,0,35,286,251
sac,cell_00081.tif,73,244,2,0,1.0,3.3424657534246576,0.0547945205479452,0.0,0,73,244,171
sac,cell_00082.tif,51,240,0,0,1.0,4.705882352941177,0.0,0.0,0,51,240,189
sac,cell_00083.tif,52,295,2,1,1.0,5.673076923076923,0.07692307692307693,0.019230769230769232,0,52,295,243
sac,cell_00084.tif,42,185,3,10,1.0,4.404761904761905,0.14285714285714285,0.23809523809523808,0,42,185,143
sac,cell_00085.tif,45,168,3,6,1.0,3.7333333333333334,0.15555555555555556,0.13333333333333333,0,45,168,123
sac,cell_00086.tif,42,175,2,5,0.9767441860465116,4.069767441860465,0.09302325581395349,0.11627906976744186,0,43,176,133
sac,cell_00087.tif,42,170,1,10,1.0,4.0476190476190474,0.07142857142857142,0.23809523809523808,0,42,170,128
sac,cell_00088.tif,18,181,2,1,1.0,10.055555555555555,0.2222222222222222,0.05555555555555555,0,18,181,163
sac,cell_00089.tif,49,177,2,10,1.0,3.6122448979591835,0.08163265306122448,0.20408163265306123,0,49,177,128
sac,cell_00090.tif,40,233,0,1,1.0,5.825,0.0,0.025,0,40,233,193
sac,cell_00091.tif,37,109,4,6,1.0,2.945945945945946,0.24324324324324326,0.16216216216216217,0,37,109,72
sac,cell_00092.tif,18,266,1,0,1.0,14.777777777777779,0.1111111111111111,0.0,0,18,266,248
sac,cell_00093.tif,16,89,0,1,1.0,5.5625,0.0,0.0625,0,16,89,73
sac,cell_00094.tif,12,97,1,2,0.8571428571428571,6.928571428571429,0.14285714285714285,0.14285714285714285,0,14,99,85
sac,cell_00095.tif,10,79,0,0,1.0,7.9,0.0,0.0,0,10,79,69
sac,cell_00096.tif,45,236,4,15,1.0,5.2444444444444445,0.2222222222222222,0.3333333333333333,0,45,236,191
sac,cell_00097.tif,33,253,2,7,1.0,7.666666666666667,0.12121212121212122,0.21212121212121213,0,33,253,220
sac,cell_00098.tif,25,255,2,5,0.9615384615384616,9.807692307692308,0.19230769230769232,0.19230769230769232,0,26,256,230
sac,cell_00099.tif,236,309,0,2,1.0,1.3093220338983051,0.0,0.00847457627118644,0,236,309,73
sac,cell_00100.tif,490,223,39,17,0.9959349593495935,0.4532520325203252,0.2845528455284553,0.034552845528455285,0,492,225,-267
sac,cell_00101.tif,975,310,0,1,0.9989754098360656,0.3176229508196721,0.0,0.0010245901639344263,0,976,311,-665
lstmunet,cell_00001.tiff,4,49,0,3,0.6666666666666666,8.166666666666666,0.0,0.5,0,6,51,45
lstmunet,cell_00002.png,8,156,0,8,0.2222222222222222,4.333333333333333,0.0,0.2222222222222222,0,36,184,148
lstmunet,cell_00003.tiff,15,76,0,7,0.8823529411764706,4.470588235294118,0.0,0.4117647058823529,0,17,78,61
lstmunet,cell_00004.png,1,316,0,0,0.06666666666666667,21.066666666666666,0.0,0.0,0,15,330,315
lstmunet,cell_00005.png,1,214,0,0,0.037037037037037035,7.925925925925926,0.0,0.0,0,27,240,213
lstmunet,cell_00006.png,17,305,0,9,0.7727272727272727,13.863636363636363,0.0,0.4090909090909091,0,22,310,288
lstmunet,cell_00007.tiff,10,196,0,8,0.8333333333333334,16.333333333333332,0.0,0.6666666666666666,0,12,198,186
lstmunet,cell_00008.tiff,2,184,0,3,0.15384615384615385,14.153846153846153,0.0,0.23076923076923078,0,13,195,182
lstmunet,cell_00009.png,11,49,0,0,0.040892193308550186,0.1821561338289963,0.0,0.0,0,269,307,38
lstmunet,cell_00010.png,34,313,0,27,0.44155844155844154,4.064935064935065,0.0,0.35064935064935066,0,77,356,279
lstmunet,cell_00011.png,5,2201,0,0,0.3333333333333333,146.73333333333332,0.0,0.0,0,15,2211,2196
lstmunet,cell_00012.png,48,978,3,13,0.8888888888888888,18.11111111111111,0.12962962962962962,0.24074074074074073,0,54,984,930
lstmunet,cell_00013.tiff,10,64,0,7,0.5882352941176471,3.764705882352941,0.0,0.4117647058823529,0,17,71,54
lstmunet,cell_00014.tiff,6,96,0,4,0.6666666666666666,10.666666666666666,0.0,0.4444444444444444,0,9,99,90
lstmunet,cell_00015.png,0,250,0,0,0.0,15.625,0.0,0.0,0,16,266,250
lstmunet,cell_00016.tiff,7,92,0,6,0.875,11.5,0.0,0.75,0,8,93,85
lstmunet,cell_00017.png,1,2862,0,0,0.045454545454545456,130.0909090909091,0.0,0.0,0,22,2883,2861
lstmunet,cell_00018.tiff,8,86,0,7,0.5,5.375,0.0,0.4375,0,16,94,78
lstmunet,cell_00019.tiff,7,42,0,5,0.7777777777777778,4.666666666666667,0.0,0.5555555555555556,0,9,44,35
lstmunet,cell_00020.tiff,7,95,0,6,0.7,9.5,0.0,0.6,0,10,98,88
lstmunet,cell_00021.tiff,8,65,1,7,0.5333333333333333,4.333333333333333,0.13333333333333333,0.4666666666666667,0,15,72,57
lstmunet,cell_00022.tiff,5,39,1,5,0.29411764705882354,2.2941176470588234,0.11764705882352941,0.29411764705882354,0,17,51,34
lstmunet,cell_00023.tiff,8,92,0,9,0.42105263157894735,4.842105263157895,0.0,0.47368421052631576,0,19,103,84
lstmunet,cell_00024.tiff,4,49,0,5,0.3333333333333333,4.083333333333333,0.0,0.4166666666666667,0,12,57,45
lstmunet,cell_00025.png,19,280,2,7,0.5428571428571428,8.0,0.11428571428571428,0.2,0,35,296,261
lstmunet,cell_00026.png,28,180,0,15,0.8484848484848485,5.454545454545454,0.0,0.45454545454545453,0,33,185,152
lstmunet,cell_00027.tiff,29,141,0,3,0.6304347826086957,3.0652173913043477,0.0,0.06521739130434782,0,46,158,112
lstmunet,cell_00028.tiff,103,302,0,13,0.911504424778761,2.672566371681416,0.0,0.11504424778761062,0,113,312,199
lstmunet,cell_00029.tiff,69,315,0,11,0.8518518518518519,3.888888888888889,0.0,0.13580246913580246,0,81,327,246
lstmunet,cell_00030.tiff,36,132,2,4,0.46153846153846156,1.6923076923076923,0.05128205128205128,0.05128205128205128,0,78,174,96
lstmunet,cell_00031.tiff,97,183,6,13,0.5808383233532934,1.095808383233533,0.0718562874251497,0.07784431137724551,0,167,253,86
lstmunet,cell_00032.tiff,66,144,2,11,0.45517241379310347,0.993103448275862,0.027586206896551724,0.07586206896551724,0,145,223,78
lstmunet,cell_00033.tiff,53,145,4,6,0.452991452991453,1.2393162393162394,0.06837606837606838,0.05128205128205128,0,117,209,92
lstmunet,cell_00034.tiff,48,109,3,3,0.375,0.8515625,0.046875,0.0234375,0,128,189,61
lstmunet,cell_00035.tiff,29,93,0,3,0.3411764705882353,1.0941176470588236,0.0,0.03529411764705882,0,85,149,64
lstmunet,cell_00036.tiff,69,313,1,17,0.9583333333333334,4.347222222222222,0.027777777777777776,0.2361111111111111,0,72,316,244
lstmunet,cell_00037.tiff,79,290,3,18,0.9518072289156626,3.4939759036144578,0.08433734939759036,0.21686746987951808,0,83,294,211
lstmunet,cell_00038.tiff,79,507,3,24,0.8777777777777778,5.633333333333334,0.06666666666666667,0.26666666666666666,0,90,518,428
lstmunet,cell_00039.tiff,110,336,0,15,0.8029197080291971,2.4525547445255476,0.0,0.10948905109489052,0,137,363,226
lstmunet,cell_00040.png,13,134,0,0,0.5909090909090909,6.090909090909091,0.0,0.0,0,22,143,121
lstmunet,cell_00041.png,0,253,0,0,0.0,23.0,0.0,0.0,0,11,264,253
lstmunet,cell_00042.png,3,84,0,0,0.2727272727272727,7.636363636363637,0.0,0.0,0,11,92,81
lstmunet,cell_00043.png,163,414,0,21,0.49393939393939396,1.2545454545454546,0.0,0.06363636363636363,0,330,581,251
lstmunet,cell_00044.png,143,1141,1,30,0.7447916666666666,5.942708333333333,0.010416666666666666,0.15625,0,192,1190,998
lstmunet,cell_00045.png,153,646,1,44,0.498371335504886,2.1042345276872965,0.006514657980456026,0.14332247557003258,0,307,800,493
lstmunet,cell_00046.png,255,845,5,57,0.5543478260869565,1.8369565217391304,0.021739130434782608,0.12391304347826088,0,460,1050,590
lstmunet,cell_00047.png,231,1029,5,74,0.7151702786377709,3.1857585139318885,0.030959752321981424,0.22910216718266255,0,323,1121,798
lstmunet,cell_00048.png,213,1030,3,126,0.5546875,2.6822916666666665,0.015625,0.328125,0,384,1201,817
lstmunet,cell_00049.png,229,525,1,57,0.6090425531914894,1.3962765957446808,0.005319148936170213,0.15159574468085107,0,376,672,296
lstmunet,cell_00050.png,131,1037,0,27,0.7572254335260116,5.994219653179191,0.0,0.15606936416184972,0,173,1079,906
lstmunet,cell_00051.png,185,408,0,33,0.4830287206266319,1.0652741514360313,0.0,0.08616187989556136,0,383,606,223
lstmunet,cell_00052.png,209,717,1,82,0.5618279569892473,1.9274193548387097,0.010752688172043012,0.22043010752688172,0,372,880,508
lstmunet,cell_00053.png,183,877,8,68,0.6161616161616161,2.952861952861953,0.05387205387205387,0.22895622895622897,0,297,991,694
lstmunet,cell_00054.png,145,878,1,30,0.39944903581267216,2.418732782369146,0.005509641873278237,0.08264462809917356,0,363,1096,733
lstmunet,cell_00055.png,75,1170,0,14,0.5725190839694656,8.931297709923664,0.0,0.10687022900763359,0,131,1226,1095
lstmunet,cell_00056.png,122,1306,1,53,0.6130653266331658,6.562814070351759,0.010050251256281407,0.2663316582914573,0,199,1383,1184
lstmunet,cell_00057.png,106,682,0,34,0.47533632286995514,3.0582959641255605,0.0,0.15246636771300448,0,223,799,576
lstmunet,cell_00058.png,117,952,9,46,0.582089552238806,4.736318407960199,0.0945273631840796,0.22885572139303484,0,201,1036,835
lstmunet,cell_00059.png,228,937,4,89,0.5390070921985816,2.215130023640662,0.018912529550827423,0.21040189125295508,0,423,1132,709
lstmunet,cell_00060.png,89,1134,0,25,0.7007874015748031,8.929133858267717,0.0,0.1968503937007874,0,127,1172,1045
